,molecule_pref_name,molecule_chembl_id,canonical_smiles,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
34,FRAMYCETIN,CHEMBL184618,NC[C@@H]1O[C@H](O[C@H]2[C@@H](O)[C@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CN)[C@@H](O)[C@H](O)[C@H]3N)O[C@@H]2CO)[C@H](N)[C@@H](O)[C@@H]1O,11.113683008276261,11.113683008276261,0.08890913154305968,-1.6043775028249232,0.11451275698725806,53.785714285714285,614.6500000000003,568.2820000000003,614.312285532,246,0,0.18674341119371668,-0.3935663018391383,0.3935663018391383,0.18674341119371668,0.5238095238095238,0.9761904761904762,1.4523809523809523,16.75851078018089,9.839605854915343,2.5391429960959853,-2.4687638061892976,2.3386484448129754,-2.678512762433676,5.018403853259988,-0.30648943500830816,3.2654863324501813,1.4955996060936319,867.6758669485773,31.04072292646837,22.84216876576972,22.84216876576972,19.83504397334157,13.884919595826375,13.884919595826375,11.24651586503978,11.24651586503978,8.371260831454885,8.371260831454885,5.742694137315872,5.742694137315872,-0.7600000000000001,1343092814.156435,34.11963401992747,14.121320888468812,6.6002477270430955,241.0249047549276,98.56887434965837,67.14363026523132,18.870080188005637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4208216229260096,25.17319447012107,24.794530010557143,64.16686948668523,0.0,0.0,0.0,34.40200486297311,122.7058617805031,19.696394776338067,0.0,0.0,0.0,34.40200486297311,0.0,0.0,0.0,171.7271266978001,28.421177722800294,0.0,6.4208216229260096,0.0,0.0,0.0,0.0,353.11,122.89192212209001,35.745691763884935,0.0,19.51033443475116,0.0,0.0,0.0,0.0,0.0,0.0,62.82318258577341,34.64840168393261,0.0,0.0,72.9766666518619,35.636528518238705,0.0,-4.184413021587273,-19.777180096406134,-0.9666704027064854,0.0,1.0,42,19,19,1,3,4,0,0,0,19,13,19,9,1,3,4,4,-8.895300000000017,138.35600000000002,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,LEVOFLOXACIN,CHEMBL5315124,C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23.C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23.O,14.983653155706726,14.983653155706726,0.0,-1.3153294094140058,0.31215902176400295,19.88679245283019,740.7610000000001,698.4250000000002,740.2981333640001,284,0,0.34072313809849797,-0.48691699060409394,0.48691699060409394,0.34072313809849797,0.660377358490566,1.0,1.320754716981132,19.14363131411617,10.052538014824872,2.325532687266303,-2.365850407475845,2.4318873900752647,-2.4482245404511054,5.982092511215224,0.06831856441136365,3.1027780485741685,1.7798941218221982e-07,2086.4538903340517,37.17011495953576,29.818296879804517,29.818296879804517,24.75983570621943,17.181993205089434,17.181993205089434,13.93391827041661,13.93391827041661,10.383683341124673,10.383683341124673,7.3775403314701,7.3775403314701,-5.26,312503643505.0113,37.49553717703306,14.284005063696743,6.417683932902424,301.5753352013276,53.896810752147495,35.71543946178695,23.1334653486596,10.857580783801081,0.0,11.938610575903699,9.589074368143644,18.369904463493285,0.0,0.0,0.0,40.07555250165885,64.75173839052674,33.889531522458036,43.53287699665616,45.11923298943293,0.0,18.934018757283667,0.0,25.93115605767717,89.46697860338178,67.73442109757988,0.0,11.49902366656781,30.131126153102137,20.155602644716765,11.49902366656781,0.0,126.22903510043098,0.0,11.63444168209179,46.6471334092148,34.11549564829302,0.0,21.805849864162113,0.0,181.51999999999998,34.43063304179657,38.172033621318334,0.0,52.6729888355267,60.08622327481775,38.31175976057352,12.393687143226153,9.13419929558271,37.742637826436585,9.799819461700956,9.473725907600098,45.113366874527586,0.0,56.17074331876113,18.726821080172382,-0.4476336025686667,-3.085313013839347,1.9881488830099934,2.685223922902494,10.151420679255276,4.030555191112481,0.4444444444444444,53,4,15,0,4,4,2,2,4,12,2,17,4,0,2,2,8,2.263300000000001,193.69639999999956,0,0,0,0,2,2,0,0,2,2,2,0,0,0,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
36,BERBERINE CHLORIDE,CHEMBL12089,COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2.[Cl-],5.595634703733549,5.595634703733549,0.0,0.0,0.5991930424474609,13.615384615384615,371.82000000000005,353.67600000000004,371.0924357359999,134,0,0.23080098116659084,-1.0,1.0,0.23080098116659084,1.0,1.8076923076923077,2.576923076923077,35.45300121853718,9.948838657580954,2.2801271818953808,-2.1693699770661823,2.4101766051983495,-2.9960050592222207,5.913536947614881,-0.6858699441331532,3.1072809129201557,1.6819986041345395e-06,1018.5991941621886,16.96589084732138,14.543593189062037,15.299522135080492,12.279519543128242,8.29333981983898,8.29333981983898,6.2686616917109825,6.2686616917109825,5.0007251862408255,5.0007251862408255,3.768374317835423,3.768374317835423,-2.6599999999999997,1279721.2148625145,16.789418243644093,6.251729968052907,2.3464363015786223,157.0201037603396,31.35448497638017,0.0,35.73964731066127,12.486870300948288,0.0,0.0,0.0,0.0,4.567099647791355,0.0,0.0,35.21514398000823,12.487188691387619,25.169270788716858,35.92158462417153,10.772448428929591,0.0,0.0,0.0,12.965578028838586,21.012537388654895,42.09213040561812,0.0,34.25542681968108,35.92158462417153,0.0,22.99804733313562,0.0,21.012537388654895,12.965578028838586,0.0,5.563451491696996,36.52867891392113,0.0,22.029827915475046,0.0,40.8,0.0,0.0,0.0,12.407033161179976,6.792942306099827,46.736073790903795,16.82083097824245,14.219595082555067,6.06636706846161,35.02941149325087,18.947451815200196,24.383546540408396,0.0,0.0,2.170564977534224,3.6764180209120694,3.1814025857766848,10.423709083942219,3.1120773494583016,1.2135135221338254,3.338767919834284,0.25,26,0,5,0,2,2,2,1,3,4,0,6,2,0,0,0,5,0.10029999999999983,92.51000000000005,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,5,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
37,MEMBRANOLIDE D,CHEMBL463558,CO[C@H]1O[C@@H](OC)c2c1ccc([C@@]1(C)CCCC(C)(C)C1)c2[C@@H](C)C(=O)O,11.9994957404258,11.9994957404258,0.07016546201814067,-0.8342226473922898,0.7786144052095766,30.74074074074074,376.4930000000001,344.2370000000001,376.2249741239999,150,0,0.31021019827841406,-0.48078823462627124,0.48078823462627124,0.31021019827841406,1.1851851851851851,1.8518518518518519,2.4074074074074074,16.758672966969122,9.599123269952871,2.4367469984388266,-2.4446115951660863,2.5239505449426476,-2.356730329318156,5.773412854729887,-0.216990459723168,2.966884570756626,2.2217335153940176,725.658476419916,19.98276318419594,17.29538522804973,17.29538522804973,12.631976143026396,9.743984537956631,9.743984537956631,9.11617175769787,9.11617175769787,6.390388979279487,6.390388979279487,5.267655432804247,5.267655432804247,-1.43,897761.4698035305,20.308016555346505,7.190336272929119,3.5270618417499326,161.55520618354467,19.31711625624085,0.0,12.580053458670426,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,39.32476735892111,48.1430859906562,25.346498065949056,5.917906046161393,24.111653440312672,5.969305287951849,0.0,0.0,5.41499046939678,77.29118526469513,14.219595082555067,34.386540103711205,0.0,0.0,0.0,0.0,0.0,0.0,25.29542776534762,24.42011651486875,5.41499046939678,94.13000076208634,12.13273413692322,0.0,0.0,0.0,64.99000000000001,24.467264792783666,9.901064578912528,0.0,10.82998093879356,0.0,41.51627083556601,6.4208216229260096,21.14333228224569,6.06636706846161,26.83757866753348,14.210588861400147,16.89974111866969,0.0,11.9994957404258,9.84531143707483,3.829150604686321,-1.4789727418745275,4.130164871504157,3.2925481220635895,8.643799340723943,3.1720948400595317,0.6818181818181818,27,1,5,1,1,2,1,0,1,4,1,5,5,1,0,1,3,5.052800000000005,102.67880000000008,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,CELENAMIDE E,CHEMBL516411,N/C(=C\c1cc(O)c(O)c(O)c1)C(=O)N[C@@H](Cc1c[nH]c2cc(Br)ccc12)C(=O)N/C=C/c1ccc(O)c(O)c1,13.175779540491842,13.175779540491842,0.09832234163944142,-1.0818604208658777,0.1069954347591616,12.475,609.4330000000001,584.2330000000002,608.0906612400001,206,0,0.2673256649453113,-0.504259631864595,0.504259631864595,0.2673256649453113,0.925,1.625,2.325,79.9187314417415,10.037033994827631,2.231152861044054,-2.1746232021202743,2.3549762435774473,-2.4749068935779364,9.10302846590748,-0.12628885527116065,3.2969243741214798,1.5641262784740764,1638.9177870975575,28.97396253682914,20.720539581278054,22.306536120392757,19.01094814624495,11.789244023266582,12.582242292823933,8.831506501126547,9.747182029918232,5.95253619854533,6.44578783726237,3.9166989548146356,4.277784215272117,-5.1,639276115.4292842,27.92199232809574,11.742697636016269,6.476188532597235,235.57812296611658,46.88386018032558,6.041840829147961,28.747559166419524,5.907179729351506,5.907179729351506,0.0,9.589074368143644,0.0,0.0,0.0,28.06267803487257,65.24059709952842,34.193264532273005,5.697039313055833,35.12171134234717,50.799268502401176,0.0,15.617555728959871,5.733667477162185,12.462662452073971,0.0,87.78784831310566,0.0,28.747559166419524,16.367244685174846,0.0,28.747559166419524,15.929943897949348,48.372815783001705,16.00989599106965,0.0,16.690354475090988,71.09749383801466,0.0,23.05496514574882,0.0,201.15999999999997,35.10473578770269,35.12171134234717,0.0,29.18033609424665,5.563451491696996,33.071830076533686,36.55109630887304,6.196843571613076,18.19910120538483,31.547499626909218,5.733667477162185,0.8663105669408395,3.416836779077465,29.269244297738926,54.151198091584135,7.852686777007666,-3.8608343136919783,10.885371006718012,5.835853461291601,0.0,0.0,0.07142857142857142,40,10,11,0,0,0,3,1,4,8,9,12,8,0,0,0,4,3.2726000000000024,152.18249999999992,0,0,0,0,0,1,1,5,0,0,2,2,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,CEFTAROLINE FOSAMIL,CHEMBL501122,CCO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(Sc3nc(-c4cc[n+](C)cc4)cs3)CS[C@H]12)c1nsc(NP(=O)(O)O)n1,13.14631995824914,13.14631995824914,0.07739001150359193,-4.678699224321888,0.06802350181154995,18.651162790697676,684.7000000000002,663.5320000000003,684.0102802620002,226,0,0.42887366616415257,-0.5431620734165566,0.5431620734165566,0.42887366616415257,1.3255813953488371,2.0697674418604652,2.744186046511628,32.195158783271296,10.046018174998588,2.531236310492269,-2.5008178417713522,2.454830099514536,-2.7111163518726595,8.069354040287667,-0.6710005618943832,3.6048961240169013,1.3119607293787947,1687.6740570863915,30.888176099202234,22.063070710838723,26.223484225549544,20.44571066033854,12.117777798586411,17.24844061005373,8.709820748359698,14.078467995021333,5.760257642770432,10.530419243918434,3.8852084709295958,8.589910549826492,-3.3899999999999992,3089871608.277087,31.047902956838303,12.6872177281517,6.898635233921899,259.1891131571115,29.842264972160443,25.07026758930681,16.733342823899697,16.667647980609964,11.814359458703011,7.746488431003568,19.576279162071273,14.116126453669892,9.357518502363657,23.098670827325854,16.917597676141654,6.923737199690624,45.26672513128964,17.360272595856145,43.24669866902043,82.76643904855212,0.0,24.558195358167673,12.20338470942773,22.679106522480872,17.44703063433686,46.333064375561094,0.0,11.257379486545457,20.077710709715546,5.131558479839333,0.0,54.139530819287216,76.29902892246827,30.83392040356062,0.0,12.748141697690551,50.004028284985246,0.0,11.257379486545457,0.0,223.23999999999995,42.657551822545834,24.055187231987503,0.0,29.0127378621548,20.77727880613027,27.919174166787048,23.098670827325854,6.923737199690624,46.60855074416098,24.813998354067735,14.624411789241584,17.57705066004309,4.307896831171755,71.53168827158206,21.105094859931953,0.9062107786871554,-3.194978768968839,2.718070555404248,3.7793595174021863,1.6863728130252071,-2.777876629389911,0.2727272727272727,43,4,16,0,2,2,0,3,3,14,4,21,11,0,1,1,5,-0.11499999999999982,155.3774999999998,1,0,0,0,0,4,0,0,1,1,3,3,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0
40,TYLOSIN,CHEMBL42743,CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](OC)[C@H]1OC,13.771209719284817,13.771209719284817,0.007877117894485863,-1.490617714899162,0.13088726197403125,45.9375,916.1120000000001,838.4959999999999,915.5191500040002,368,0,0.3082204405270562,-0.46158019876792383,0.46158019876792383,0.3082204405270562,0.859375,1.515625,2.109375,16.735388768534115,9.79427689850284,2.5155729482864633,-2.496909753932585,2.3738941200149437,-2.6511765108402807,5.914137644990721,-0.34149423178159016,3.2254186293085794,1.6176453809298859,1559.2767842610249,47.79143530309539,39.68130820623638,39.68130820623638,30.076263261113336,22.672433399642962,22.672433399642962,18.7434188304981,18.7434188304981,13.413790962495622,13.413790962495622,9.508826069522968,9.508826069522968,-2.2700000000000005,20498346728423.69,54.3364955694582,24.14422313016189,13.457441189619809,377.9965912940681,77.85885047332627,49.01392523736767,24.65332513437058,0.0,0.0,5.969305287951849,9.589074368143644,0.0,0.0,0.0,38.4963563428089,73.54959936265477,44.81495646689126,55.19042716631208,82.54801511061945,18.038710757446342,0.0,4.899909730850478,23.671624184645573,191.25457419327196,34.92182101242236,23.80116485057091,0.0,0.0,0.0,0.0,0.0,0.0,187.15364695603964,57.015378136415904,23.671624184645573,87.49400571215503,23.80116485057091,0.0,0.0,0.0,238.66999999999996,139.82231957664033,39.91624852641899,0.0,31.652591779655886,11.993926152995277,6.286160523129555,27.21935238907957,59.68995980149185,19.92349450621513,0.0,42.63176658420044,54.6699127063957,0.0,41.53363198612824,55.7713436973113,-0.8060992812194194,-3.588893087477757,-0.7484506910636319,-8.488250324820694,13.64009869320925,6.433372968203674,0.8478260869565217,64,5,18,0,4,4,0,0,0,18,5,18,13,0,3,3,4,1.8335000000000106,230.33799999999925,0,5,4,0,0,0,0,0,0,0,3,3,0,0,0,1,0,0,0,1,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,TIGECYCLINE,CHEMBL376140,CN(C)c1cc(NC(=O)CNC(C)(C)C)c(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,14.06346909949318,14.06346909949318,0.017507528397610495,-2.7272071787625847,0.18087523730691585,25.69047619047619,585.6580000000004,546.3460000000003,585.2798632079999,228,0,0.2554508355018643,-0.5096506201153844,0.5096506201153844,0.2554508355018643,1.119047619047619,1.7380952380952381,2.261904761904762,16.348906880977825,9.582479800369374,2.6293709114099872,-2.498170377687887,2.534541081252206,-2.634175874909269,6.246410663226356,-0.14808253592333653,2.851439540738728,1.8740796565822566,1454.4514477474338,31.634945532532555,24.824346424362968,24.824346424362968,19.322016638827986,13.582373025498235,13.582373025498235,12.654664587283527,12.654664587283527,8.234179725061505,8.234179725061505,6.333023607934047,6.333023607934047,-3.9400000000000004,586754689.2029972,31.005713079762337,10.403344263574803,4.803572847648963,243.21067803925732,41.69326399538814,17.09143427338162,17.133807590632532,11.690424675716445,5.907179729351506,0.0,24.07805846713776,0.0,0.0,0.0,0.0,65.25592341659826,36.81266606865194,23.837435001441094,39.60425831565011,34.755621900800016,0.0,10.216698334856808,17.569479569484972,50.79467173743888,44.95214267147814,39.85780885530649,0.0,5.749511833283905,21.267154416025324,11.374772549367124,5.749511833283905,0.0,100.62412989078256,20.804433175141472,11.835812092322787,43.11347338946369,28.730905871912498,0.0,0.0,0.0,205.75999999999996,69.70049919055285,39.60425831565011,0.0,41.749267200597764,11.250837766380558,0.0,4.899909730850478,39.156964730020846,20.771211599071872,10.633577208012662,5.733667477162185,0.0,0.0,55.58990153352558,51.08094116849257,1.9611832788856183,-7.7929611444143765,0.48738473640698143,0.11683566778811816,5.602841083742167,6.620540342240005,0.5172413793103449,42,8,13,3,0,3,1,0,1,11,7,13,6,0,0,0,4,0.5132000000000028,154.38649999999993,0,3,2,0,0,0,0,1,0,0,4,4,0,0,0,2,2,1,0,1,0,0,0,0,0,0,1,2,0,2,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
42,HYDROXYCHAVICOL,CHEMBL111134,C=CCc1ccc(O)c(O)c1,9.042428193499621,9.042428193499621,0.0793055555555553,-0.08535903250188936,0.4984036881701895,9.454545454545455,150.17699999999996,140.09699999999998,150.06807956,58,0,0.15717372096674267,-0.5042598910893129,0.5042598910893129,0.15717372096674267,1.2727272727272727,2.0,2.5454545454545454,16.30287358956271,10.130442052875635,1.9729047008830098,-1.9878127168985398,2.243424781339529,-1.7863024700901151,5.403905284887467,0.4030300671204455,1.9759469291265472,2.9473707295369223,266.26528506874683,8.267584713501616,6.118041830131515,6.118041830131515,5.236382105218448,3.3552974387335435,3.3552974387335435,2.3158659596799676,2.3158659596799676,1.4198649589139845,1.4198649589139845,0.8626495887659398,0.8626495887659398,-1.44,310.2236678728679,7.664602510460251,3.1012592802953476,1.737635551261925,65.42509393489455,10.213054789681411,0.0,11.49902366656781,0.0,0.0,0.0,0.0,0.0,0.0,6.578935683598497,12.142387175295491,24.117007251546223,0.0,0.0,10.213054789681411,0.0,0.0,0.0,0.0,6.4208216229260096,0.0,36.417508487514205,0.0,11.49902366656781,0.0,0.0,11.49902366656781,0.0,10.213054789681411,6.4208216229260096,0.0,5.563451491696996,30.854056995817206,0.0,0.0,0.0,40.46,0.0,0.0,0.0,11.49902366656781,6.4208216229260096,5.563451491696996,12.13273413692322,12.142387175295491,0.0,6.578935683598497,10.213054789681411,0.0,0.0,0.0,17.978528439153436,0.9400925925925929,-0.16466458805744466,4.738009259259259,2.4441080876795165,3.563926209372638,0.0,0.1111111111111111,11,2,2,0,0,0,1,0,1,2,2,2,2,0,0,0,1,1.8262999999999996,43.672600000000024,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,MEROPENEM,CHEMBL127,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)N(C)C)C3)[C@H](C)[C@H]12,12.340839457326652,12.340839457326652,0.0075690757121138486,-1.1193362097925588,0.5588251961475821,34.57692307692308,383.4700000000002,358.27000000000015,383.15149190000005,144,0,0.3529624511550459,-0.47653913720536645,0.47653913720536645,0.3529624511550459,1.3846153846153846,2.0384615384615383,2.576923076923077,32.16668618335888,9.790028588602167,2.5980978114776225,-2.4590174519167554,2.513201937018485,-2.6312710029761193,8.033282493197147,-0.1626546995252227,3.09300155082224,1.7804410752197168,677.3094980085932,19.33398062421133,15.300162721366137,16.11665930229386,12.145642165489814,8.745150341560764,9.62480315281566,7.440965420584296,8.783160753273927,5.434122164109863,6.9456403369424145,4.151087228171756,5.629801743080046,-1.5799999999999996,527310.3693919296,19.189065024833226,6.861797828465618,2.9134612507464452,156.1369017193067,25.329662855388698,5.697039313055833,0.0,11.814359458703011,0.0,5.969305287951849,9.589074368143644,4.794537184071822,0.0,11.761884949391115,6.923737199690624,13.344558822616634,36.71308096130057,24.10555409220562,24.596666341896878,29.545549696045974,0.0,15.116608065707286,11.835812092322787,43.70588209833365,20.640100371266954,10.60217582694588,0.0,0.0,5.316788604006331,0.0,0.0,11.761884949391115,81.87422544533057,14.383611552215466,11.835812092322787,20.268296022307258,10.60217582694588,0.0,0.0,0.0,110.17999999999999,17.991177721861547,24.596666341896878,0.0,40.76292450619833,17.87071454272863,0.0,16.66179468024159,25.918990895895483,6.923737199690624,5.316788604006331,0.0,0.0,1.4455489417989413,39.794536411710375,22.78349412655908,0.038690843621399074,-2.1355823198833654,-0.5679388699924419,-0.1904531603223889,4.078991593423412,3.419379099751644,0.7058823529411765,26,3,8,0,3,3,0,0,0,6,3,9,5,0,2,2,3,-0.3079999999999994,96.11130000000004,1,1,1,0,0,0,0,0,1,1,3,2,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
